"Position (mm) Run #1";"Position (mm) Run #2";"Position (mm) Run #3";"Position (mm) Run #4";"Position (mm) Run #5";"Position (mm) Run #6"
;-50,05;-65,93;-21,84;-74,56;-80,58
;-49,48;-65,81;-22,35;-75,94;-82,01
;-49,13;-65,52;-22,57;-77,37;-83,22
;-48,85;-65,01;-24,07;-78,52;-84,42
;-48,39;-64,49;-25,22;-79,95;-85,63
;-47,76;-63,98;-25,73;-81,15;-86,83
;-46,90;-63,52;-26,88;-82,36;-88,04
;-45,92;-62,83;-28,43;-83,56;-89,30
;-45,52;-62,20;-29,06;-84,82;-90,28
;-44,78;-61,34;-30,72;-85,85;-91,53
;-43,46;-60,48;-32,04;-86,89;-92,51
;-42,60;-59,56;-32,55;-87,92;-93,77
;-41,85;-59,04;-34,68;-88,95;-94,80
;-40,65;-57,78;-35,77;-90,04;-95,84
;-39,33;-56,70;-37,32;-90,90;-96,92
;-38,59;-55,89;-38,98;-91,81;-97,78
;-37,44;-54,97;-40,02;-92,50;-98,59
;-35,89;-53,43;-41,91;-93,19;-99,67
;-35,32;-52,68;-42,83;-93,88;-100,59
;-33,37;-51,59;-45,24;-94,62;-101,22
;-32,34;-49,82;-45,93;-95,13;-102,13
;-31,54;-49,19;-48,28;-95,65;-102,82
;-29,59;-47,58;-49,26;-96,22;-103,51
;-28,68;-46,09;-51,32;-96,56;-104,25
;-27,30;-45,29;-52,59;-96,96;-104,77
;-25,81;-43,29;-54,36;-97,13;-105,28
;-25,01;-42,60;-55,91;-97,30;-105,80
;-23,00;-41,34;-57,41;-97,52;-106,37
;-22,26;-39,33;-59,24;-97,52;-106,71
;-21,23;-38,82;-60,51;-97,52;-107,05
;-19,22;-36,58;-62,34;-97,58;-107,45
;-18,54;-35,90;-63,66;-97,40;-107,62
;-17,10;-34,87;-65,26;-97,23;-107,79
;-15,78;-31,65;-66,59;-97,11;-108,02
;-15,10;-32,17;-68,19;-96,77;-107,97
;-13,67;-30,51;-69,62;-96,48;-108,24
;-12,28;-29,25;-70,77;-95,91;-108,02
;-11,71;-28,51;-72,20;-95,67;-108,07
;-10,80;-26,21;-73,35;-94,93;-107,89
;-9,13;-25,58;-74,84;-94,46;-107,72
;-8,67;-25,13;-75,82;-93,78;-107,60
;-8,10;-22,54;-77,08;-93,14;-107,26
;-7,01;-22,02;-78,11;-92,28;-106,91
;-6,09;-21,74;-79,20;-91,42;-106,57
;-5,34;-21,19;-80,06;-90,56;-106,28
;-4,83;-16,55;-80,92;-89,76;-105,76
;-4,31;-18,58;-81,83;-88,72;-105,30
;-3,80;-18,19;-82,52;-87,69;-104,56
;-3,22;-18,10;-83,21;-86,66;-104,09
;-2,87;-14,11;-83,95;-85,68;-103,40
;-2,53;-12,81;-84,46;-84,48;-102,77
;-2,13;-15,32;-84,98;-83,28;-101,91
;-1,89;-14,74;-85,55;-82,07;-101,00
;-1,89;-14,46;-85,95;-80,92;-100,36
;-1,89;-14,00;-86,12;-79,50;-99,55
;-1,89;-13,79;-86,29;-78,35;-98,47
;-1,83;-11,19;-86,52;-76,97;-97,66
;-1,94;-10,49;-86,52;-75,60;-96,63
;-2,29;-10,49;-86,52;-74,22;-95,60
;-2,63;-10,55;-86,57;-72,85;-94,57
;-2,91;-10,26;-86,45;-71,47;-93,54
;-3,43;-10,43;-86,11;-70,10;-92,56
;-3,94;-10,60;-85,76;-68,78;-91,35
;-4,46;-10,05;-85,47;-67,17;-90,10
;-4,98;-12,89;-84,96;-65,85;-89,12
;-5,31;-13,41;-84,44;-64,25;-87,92
;-6,40;-13,92;-83,98;-62,88;-86,71
;-7,26;-14,50;-83,29;-61,56;-85,51
;-8,25;-14,78;-82,65;-59,90;-84,36
;-8,46;-15,54;-81,79;-58,86;-82,93
;-9,96;-14,83;-80,99;-56,92;-81,73
;-11,11;-16,32;-79,90;-56,06;-80,53
;-11,62;-17,48;-79,10;-54,46;-79,38
;-12,76;-18,22;-78,12;-52,97;-77,95
;-14,32;-18,62;-76,86;-52,11;-76,75
;-15,06;-19,30;-75,89;-50,45;-75,54
;-16,20;-20,86;-74,74;-49,19;-74,34
;-17,76;-21,84;-73,31;-48,33;-73,14
;-18,38;-21,94;-72,16;-46,55;-71,99
;-20,05;-23,90;-70,78;-45,75;-70,56
;-21,32;-25,11;-69,41;-44,89;-69,30
;-22,11;-25,21;-68,03;-43,06;-68,32
;-24,07;-27,11;-66,71;-42,43;-67,12
;-24,98;-28,43;-65,17;-41,68;-65,86
;-26,36;-29,00;-63,57;-40,42;-64,89
;-27,86;-31,01;-62,30;-39,22;-63,63
;-28,71;-31,70;-60,47;-38,76;-62,60
;-30,38;-33,02;-59,21;-38,19;-61,56
;-31,64;-34,80;-57,38;-37,10;-60,48
;-32,50;-35,37;-56,17;-36,06;-59,62
;-34,22;-37,26;-54,06;-35,78;-58,87
;-35,20;-38,53;-53,13;-35,20;-57,55
;-36,34;-39,33;-50,79;-34,92;-56,58
;-37,90;-41,28;-49,81;-34,40;-56,18
;-38,70;-42,20;-47,70;-33,89;-55,38
;-39,67;-43,57;-46,66;-33,31;-54,23
;-40,99;-45,07;-44,89;-32,97;-53,49
;-41,85;-45,93;-43,29;-32,51;-52,97
;-42,60;-47,65;-42,03;-32,51;-52,46
;-43,92;-48,62;-40,13;-32,57;-52,00
;-44,84;-49,77;-39,16;-32,34;-51,31
;-45,52;-51,26;-36,98;-32,28;-50,51
;-46,16;-52,29;-36,07;-32,45;-50,17
;-47,07;-53,21;-34,69;-32,56;-49,76
;-47,82;-54,76;-33,20;-32,91;-49,59
;-48,33;-55,62;-32,40;-33,19;-49,48
;-48,91;-56,37;-30,39;-33,71;-49,08
;-49,25;-57,69;-29,59;-34,23;-48,85
;-49,59;-58,60;-28,74;-34,80;-48,90
;-49,94;-59,23;-26,90;-35,09;-48,68
;-50,28;-60,09;-26,27;-35,60;-48,62
;-50,74;-60,95;-25,47;-35,94;-48,85
;-50,68;-61,93;-24,43;-37,03;-48,79
;-50,91;-62,44;-23,23;-37,95;-48,96
;-50,97;-62,90;-22,77;-38,70;-49,14
;-50,80;-63,65;-22,08;-38,98;-49,31
;-50,68;-64,22;-21,45;-40,25;-49,48
;-50,34;-64,56;-20,53;-41,34;-49,59
;-49,99;-64,91;-19,73;-42,14;-49,88
;-49,65;-65,30;-19,32;-43,06;-50,34
;-49,31;-65,48;-19,15;-44,61;-51,03
;-48,96;-65,65;-18,98;-45,35;-51,77
;-48,73;-65,88;-18,81;-46,50;-52,29
;-48,10;-65,88;-18,58;-47,99;-52,81
;-47,18;-65,88;-18,58;-48,91;-53,27
;-46,50;-65,93;-18,58;-50,29;-53,84
;-45,81;-65,81;-18,52;-51,78;-54,93
;-45,23;-65,42;-18,69;-52,59;-55,90
;-44,20;-65,30;-18,86;-54,53;-56,31
;-43,11;-64,95;-19,03;-55,45;-57,06
;-42,25;-64,67;-19,20;-56,77;-58,37
;-41,57;-64,20;-19,26;-58,38;-59,23
;-40,02;-63,46;-19,59;-59,70;-60,04
;-39,22;-62,95;-20,75;-61,36;-61,07
;-38,36;-62,49;-21,43;-62,45;-62,10
;-36,58;-61,85;-22,18;-64,06;-63,08
;-35,84;-60,99;-22,64;-65,44;-64,34
;-34,75;-60,08;-23,09;-66,76;-65,32
;-32,97;-59,45;-24,64;-68,36;-66,52
;-32,29;-58,64;-25,62;-69,74;-67,78
;-30,97;-57,67;-25,79;-71,12;-68,76
;-29,19;-56,30;-27,51;-72,49;-69,97
;-28,62;-55,78;-28,60;-73,87;-71,17
;-26,67;-54,63;-29,23;-75,30;-72,32
;-25,70;-53,09;-30,89;-76,45;-73,75
;-24,61;-52,34;-32,16;-77,83;-74,96
;-22,89;-51,19;-32,96;-79,26;-76,16
;-21,97;-49,70;-34,91;-80,47;-77,37
;-20,60;-48,79;-35,71;-81,67;-78,52
;-19,05;-47,35;-37,55;-82,88;-79,95
;-18,37;-46,09;-38,93;-84,13;-81,15
;-16,93;-45,35;-40,19;-85,11;-82,36
;-15,61;-43,11;-42,08;-86,37;-83,56
;-14,93;-42,43;-43,06;-87,46;-84,77
;-13,43;-41,11;-45,18;-88,26;-85,97
;-12,34;-39,33;-46,16;-89,35;-87,18
;-11,54;-38,76;-48,28;-90,21;-88,38
;-10,63;-36,81;-49,26;-91,07;-89,64
;-8,95;-35,84;-51,32;-91,98;-90,62
;-8,50;-34,81;-52,59;-92,67;-91,88
;-7,87;-32,80;-54,36;-93,36;-92,91
;-7,07;-32,11;-55,91;-94,10;-93,94
;-5,86;-30,74;-57,46;-94,62;-94,98
;-5,34;-29,19;-59,01;-95,13;-96,06
;-4,77;-28,56;-60,56;-95,70;-96,87
;-4,48;-26,84;-62,17;-96,04;-97,95
;-3,97;-25,75;-63,49;-96,39;-98,81
;-3,39;-25,07;-65,09;-96,78;-99,67
;-3,05;-23,58;-66,41;-96,96;-100,59
;-2,70;-22,43;-68,07;-97,18;-101,22
;-2,24;-21,86;-69,22;-97,13;-102,13
;-2,30;-20,88;-70,60;-97,35;-102,82
;-2,06;-19,50;-72,03;-97,40;-103,56
;-2,06;-18,75;-73,24;-97,23;-104,08
;-2,00;-18,30;-74,50;-97,06;-104,59
;-2,17;-17,79;-75,47;-96,94;-105,11
;-2,29;-16,35;-76,73;-96,60;-105,63
;-2,63;-15,77;-77,77;-96,25;-106,19
;-2,91;-15,43;-78,85;-95,96;-106,54
;-3,43;-15,14;-79,71;-95,44;-106,93
;-3,94;-14,57;-80,57;-94,93;-107,05
;-4,52;-14,28;-81,49;-94,46;-107,45
;-4,80;-13,77;-82,17;-93,78;-107,67
;-5,26;-13,25;-82,86;-93,09;-107,62
;-5,83;-12,80;-83,60;-92,45;-107,84
;-6,92;-12,29;-84,12;-91,59;-107,84
;-7,84;-10,48;-84,69;-90,73;-107,89
;-8,53;-11,36;-85,03;-89,87;-107,72
;-8,97;-10,36;-85,38;-89,07;-107,55
;-10,53;-11,04;-85,78;-88,04;-107,38
;-11,45;-12,72;-85,95;-87,01;-107,26
;-11,84;-13,30;-86,17;-86,03;-106,91
;-13,57;-13,58;-86,17;-84,82;-106,57
;-14,66;-14,10;-86,22;-83,57;-106,28
;-15,28;-14,67;-86,05;-82,64;-105,76
;-17,01;-15,02;-85,88;-81,21;-105,25
;-18,05;-16,02;-85,76;-80,01;-104,78
;-18,90;-12,91;-85,42;-78,86;-104,04
;-20,63;-16,50;-85,13;-77,49;-103,58
;-21,54;-17,71;-84,61;-76,06;-102,89
;-22,92;-18,40;-84,15;-74,96;-102,25
;-24,41;-17,87;-83,41;-73,31;-101,39
;-25,27;-19,53;-83,00;-72,21;-100,48
;-26,94;-20,92;-82,09;-70,61;-99,90
;-28,20;-22,26;-81,45;-69,24;-98,81
;-29,06;-19,39;-80,64;-67,86;-98,01
;-30,78;-23,96;-79,56;-66,49;-96,92
;-31,70;-25,52;-78,75;-65,17;-96,12
;-33,07;-22,66;-77,78;-63,57;-95,08
;-34,63;-27,11;-76,52;-62,25;-94,05
;-35,31;-28,67;-75,54;-60,59;-93,07
;-36,75;-28,07;-74,34;-59,44;-91,82
;-38,07;-31,01;-73,14;-58,12;-90,84
;-38,81;-31,76;-71,99;-56,41;-89,64
;-40,02;-32,79;-70,61;-55,60;-88,43
;-41,39;-34,91;-69,24;-53,66;-87,18
;-42,03;-34,91;-67,86;-52,68;-86,25
;-42,77;-37,32;-66,54;-51,65;-84,82
;-44,09;-38,35;-64,94;-49,65;-83,62
;-45,06;-39,10;-63,62;-48,96;-82,42
;-45,52;-41,34;-62,07;-47,53;-81,21
;-46,16;-41,97;-60,47;-46,21;-80,01
;-47,07;-43,57;-59,26;-45,46;-78,86
;-47,82;-45,12;-57,15;-44,26;-77,43
;-48,33;-45,70;-56,23;-42,89;-76,23
;-48,91;-47,65;-53,83;-42,31;-75,03
;-49,31;-48,68;-53,13;-41,34;-73,82
;-49,42;-49,54;-50,79;-39,96;-72,62
;-49,77;-51,32;-49,81;-39,27;-71,42
;-50,17;-52,12;-47,70;-38,59;-70,21
;-50,34;-53,04;-46,66;-37,96;-69,01
;-50,57;-54,53;-44,89;-37,10;-67,81
;-50,57;-55,62;-43,23;-36,06;-66,55
;-50,62;-56,37;-42,25;-35,72;-65,57
;-50,45;-57,69;-40,08;-35,43;-64,31
;-50,34;-58,60;-39,39;-34,86;-63,28
;-49,94;-59,23;-36,93;-34,57;-62,31
;-49,82;-60,09;-36,30;-34,06;-60,99
;-49,48;-61,01;-34,69;-33,48;-60,13
;-49,13;-61,70;-33,14;-33,08;-59,27
;-48,85;-62,44;-32,57;-32,91;-58,53
;-48,44;-62,90;-30,56;-32,68;-57,16
;-47,53;-63,70;-29,70;-32,68;-56,47
;-46,84;-63,99;-29,20;-32,68;-55,78
;-46,15;-64,56;-26,90;-32,62;-55,26
;-45,52;-64,91;-26,15;-32,74;-53,94
;-44,72;-65,30;-25,81;-33,08;-52,86
;-43,63;-65,48;-25,54;-33,37;-52,80
;-42,77;-65,65;-20,68;-33,88;-52,28
;-41,97;-65,88;-22,65;-34,46;-51,77
;-40,99;-65,88;-22,43;-34,74;-51,42
;-39,68;-65,88;-21,80;-35,32;-50,73
;-38,93;-65,93;-21,53;-35,60;-47,87
;-37,79;-65,76;-18,24;-35,94;-48,05
;-36,24;-65,64;-17,01;-37,03;-49,19
;-35,55;-65,30;-19,09;-37,95;-49,19
;-34,18;-64,95;-19,09;-38,76;-49,25
;-32,69;-64,67;-19,15;-38,81;-49,08
;-31,83;-64,15;-18,98;-40,07;-48,85
;-30,11;-63,69;-18,69;-41,16;-48,85
;-29,13;-62,95;-18,92;-42,03;-48,85
;-28,05;-62,49;-18,92;-42,71;-48,79
;-26,33;-61,85;-18,86;-44,21;-49,02
;-25,41;-60,99;-19,03;-45,29;-48,96
;-24,04;-60,08;-19,26;-45,93;-49,14
;-22,54;-59,45;-19,74;-47,65;-49,36
;-21,63;-58,64;-16,93;-48,62;-49,76
;-20,20;-57,61;-20,40;-49,71;-47,42
;-18,93;-56,52;-21,09;-51,43;-50,17
;-18,08;-55,78;-21,84;-52,35;-50,86
;-16,30;-54,63;-23,01;-53,73;-51,60
;-15,50;-53,09;-20,14;-55,16;-52,12
;-14,58;-52,34;-23,67;-56,26;-52,75
;-13,03;-51,19;-25,05;-57,92;-52,69
;-12,17;-49,65;-26,33;-59,01;-53,44
;-11,37;-49,01;-23,82;-60,62;-54,82
;-10,40;-47,35;-27,86;-61,99;-55,50
;-8,95;-46,09;-29,24;-63,32;-56,19
;-8,50;-45,29;-28,42;-64,92;-56,71
;-7,87;-43,34;-31,30;-66,30;-57,97
;-7,07;-42,43;-32,27;-67,67;-59,12
;-5,86;-41,11;-33,30;-69,05;-59,69
;-5,28;-39,33;-35,31;-70,43;-60,67
;-5,00;-38,76;-35,83;-71,81;-61,99
;-4,48;-36,81;-37,95;-73,18;-62,74
;-3,91;-35,84;-39,04;-74,56;-64,00
;-3,62;-34,81;-40,59;-75,94;-64,97
;-2,99;-32,80;-42,31;-77,37;-66,23
;-2,87;-32,11;-43,00;-78,57;-67,21
;-2,41;-30,74;-45,41;-79,78;-68,42
;-2,47;-29,19;-46,10;-80,98;-69,62
;-2,24;-28,51;-48,45;-82,19;-70,83
;-2,17;-27,13;-49,43;-83,39;-72,03
;-2,35;-25,52;-51,49;-84,65;-73,24
;-2,52;-25,07;-52,76;-85,68;-74,44
;-2,63;-23,63;-54,54;-86,71;-75,65
;-2,91;-22,19;-56,14;-87,75;-76,85
;-3,49;-21,86;-57,41;-88,83;-78,00
;-3,77;-20,94;-59,24;-89,69;-79,43
;-4,35;-19,27;-60,56;-90,55;-80,64
;-4,63;-18,81;-62,17;-91,47;-81,84
;-5,15;-18,13;-63,49;-92,15;-83,05
;-5,48;-17,56;-65,09;-92,84;-84,25
;-6,58;-16,41;-66,47;-93,58;-85,46
;-7,50;-15,60;-67,85;-94,05;-86,66
;-8,25;-15,26;-69,22;-94,84;-87,92
;-8,52;-14,97;-70,65;-95,13;-88,90
;-9,72;-14,40;-71,86;-95,70;-90,16
;-11,11;-14,05;-73,06;-96,04;-91,14
;-11,68;-13,77;-74,27;-96,44;-92,39
;-12,59;-13,19;-75,53;-96,61;-93,43
;-14,15;-12,85;-76,56;-96,78;-94,46
;-14,95;-12,44;-77,59;-96,96;-95,54
;-15,80;-12,21;-78,63;-97,18;-96,35
;-17,59;-12,15;-79,71;-97,23;-97,44
;-18,27;-12,32;-80,63;-97,06;-98,30
;-19,65;-12,50;-81,26;-96,89;-99,16
;-21,20;-12,55;-82,23;-96,72;-100,07
;-21,83;-13,06;-82,69;-96,60;-100,71
;-23,49;-13,64;-83,43;-96,25;-101,62
;-24,76;-13,92;-83,95;-95,91;-102,31
;-25,55;-14,50;-84,52;-95,62;-103,05
;-27,51;-14,84;-84,86;-95,15;-103,51
;-28,49;-15,19;-85,21;-94,41;-104,25
;-29,63;-15,29;-85,60;-93,95;-104,77
;-31,13;-16,38;-85,83;-93,26;-105,33
;-32,04;-17,30;-85,78;-92,57;-105,68
;-33,48;-18,05;-86,05;-91,94;-106,02
;-34,74;-18,39;-85,83;-91,08;-106,37
;-35,66;-19,36;-85,88;-90,27;-106,76
;-37,09;-20,69;-85,76;-89,19;-106,93
;-38,47;-21,67;-85,42;-88,38;-107,11
;-38,93;-21,83;-85,07;-87,35;-107,28
;-40,42;-23,55;-84,78;-86,37;-107,50
;-41,57;-24,64;-84,27;-85,11;-107,50
;-42,20;-25,27;-83,75;-84,14;-107,55
;-42,94;-26,99;-83,29;-82,93;-107,33
;-44,32;-28,09;-82,60;-81,73;-107,38
;-45,01;-28,65;-81,97;-80,53;-107,26
;-45,75;-30,61;-81,11;-79,38;-106,86
;-46,16;-31,58;-80,25;-77,95;-106,74
;-47,02;-32,67;-79,39;-76,80;-106,40
;-48,05;-34,40;-78,64;-75,42;-106,10
;-48,33;-35,31;-77,38;-74,05;-105,54
;-48,91;-36,69;-76,35;-72,67;-105,25
;-49,31;-38,18;-75,37;-71,30;-104,78
;-49,48;-38,98;-74,17;-69,92;-104,04
;-49,59;-40,88;-73,02;-68,55;-103,58
;-50,00;-42,08;-71,59;-67,17;-102,89
;-50,17;-43,23;-70,44;-65,85;-102,25
;-50,40;-44,72;-69,07;-64,25;-101,34
;-50,40;-45,58;-67,74;-62,88;-100,71
;-50,45;-47,25;-66,14;-61,50;-99,85
;-50,34;-48,56;-64,77;-60,07;-98,99
;-49,94;-49,20;-63,45;-59,04;-98,13
;-49,82;-50,92;-61,90;-57,15;-97,32
;-49,42;-52,01;-60,36;-55,95;-96,29
;-49,31;-52,64;-58,86;-54,86;-95,26
;-49,02;-54,42;-56,98;-53,14;-94,22
;-48,50;-55,28;-56,00;-52,28;-93,19
;-48,10;-56,08;-53,89;-50,56;-92,16
;-47,24;-57,06;-52,96;-49,53;-91,18
;-46,27;-58,43;-50,62;-48,67;-89,93
;-45,81;-59,12;-49,59;-46,95;-88,95
;-45,18;-59,75;-47,75;-45,86;-87,75
;-44,43;-60,61;-46,44;-45,18;-86,54
;-43,06;-61,58;-44,89;-43,63;-85,34
;-42,43;-62,04;-43,29;-42,77;-84,14
;-41,68;-62,79;-42,03;-41,97;-82,93
;-40,42;-63,30;-40,08;-40,99;-81,73
;-39,33;-63,82;-39,33;-39,56;-80,53
;-38,65;-64,39;-37,15;-39,04;-79,38
;-37,21;-64,73;-36,24;-38,64;-77,95
;-35,89;-65,13;-34,86;-37,84;-76,75
;-35,32;-65,30;-33,37;-36,64;-75,54
;-33,32;-65,48;-32,52;-36,06;-74,34
;-32,57;-65,70;-30,79;-35,78;-73,14
;-31,49;-65,70;-29,70;-35,20;-71,93
;-29,76;-65,70;-29,02;-34,86;-70,73
;-28,85;-65,76;-27,53;-34,57;-69,47
;-27,47;-65,59;-26,38;-34,00;-68,49
;-25,98;-65,47;-25,75;-33,60;-67,24
;-25,13;-65,13;-25,01;-33,43;-66,26
;-23,40;-64,78;-23,63;-33,25;-65,00
;-22,37;-64,49;-22,88;-33,02;-63,97
;-21,58;-63,98;-22,37;-33,02;-62,94
;-19,56;-63,46;-21,91;-32,97;-61,96
;-18,82;-62,95;-21,22;-33,08;-60,59
;-17,68;-62,49;-20,53;-33,48;-59,96
;-16,12;-61,85;-19,67;-33,54;-59,16
;-15,32;-60,99;-19,50;-34,05;-58,13
;-14,47;-60,08;-19,32;-34,63;-56,98
;-12,63;-59,45;-19,09;-34,97;-56,24
;-12,00;-58,64;-19,15;-35,32;-55,84
;-11,26;-57,61;-18,86;-35,60;-55,03
;-10,00;-56,52;-19,09;-36,00;-53,83
;-8,78;-55,72;-19,09;-36,86;-53,32
;-8,33;-54,80;-19,03;-37,78;-52,74
;-7,70;-53,26;-19,20;-38,53;-52,51
;-6,84;-52,45;-19,38;-38,93;-51,77
;-5,86;-51,59;-19,43;-39,67;-51,31
;-5,28;-49,82;-19,83;-40,99;-50,51
;-5,00;-49,13;-20,75;-41,91;-50,17
;-4,48;-47,75;-21,43;-42,37;-49,71
;-3,91;-46,27;-22,24;-43,86;-49,82
;-3,56;-45,46;-22,59;-44,95;-49,36
;-3,22;-43,46;-22,57;-45,64;-49,42
;-2,81;-42,71;-24,07;-47,02;-49,19
;-2,64;-41,74;-25,22;-48,56;-49,19
;-2,41;-39,45;-25,85;-49,20;-49,19
;-2,41;-39,05;-26,53;-50,86;-49,19
;-2,35;-37,44;-28,03;-52,12;-49,14
;-2,52;-35,89;-29,18;-52,93;-49,31
;-2,63;-35,38;-29,46;-54,88;-49,54
;-2,97;-33,14;-31,70;-55,74;-49,48
;-3,32;-32,40;-32,39;-57,35;-49,59
;-3,60;-31,43;-33,70;-58,78;-49,94
;-4,18;-29,07;-35,49;-59,87;-50,17
;-4,46;-28,73;-36,00;-61,53;-50,86
;-5,04;-27,94;-38,18;-62,63;-51,60
;-5,20;-25,80;-39,04;-64,23;-52,12
;-6,06;-25,47;-40,53;-65,61;-52,69
;-6,92;-24,73;-42,48;-66,99;-52,92
;-7,90;-22,31;-43,23;-68,36;-53,56
;-8,36;-22,08;-45,35;-69,74;-54,42
;-8,80;-21,57;-46,33;-71,12;-55,33
;-10,36;-20,37;-48,45;-72,49;-56,08
;-11,28;-18,81;-49,43;-73,87;-56,37
;-11,73;-18,81;-51,49;-75,30;-57,69
;-13,17;-18,19;-52,76;-76,45;-58,55
;-14,55;-17,45;-54,59;-77,88;-59,41
;-15,00;-15,94;-55,91;-79,09;-60,16
;-16,38;-15,54;-57,46;-80,29;-61,42
;-17,93;-15,43;-59,07;-81,50;-62,50
;-18,55;-15,08;-60,33;-82,70;-63,25
;-20,28;-14,80;-62,17;-83,96;-64,51
;-21,32;-14,22;-63,49;-84,99;-65,49
;-22,11;-13,88;-65,09;-86,03;-66,70
;-24,07;-13,48;-66,47;-87,06;-67,96
;-25,04;-13,30;-67,85;-88,14;-68,93
;-26,19;-13,07;-69,28;-89,00;-70,14
;-27,68;-13,13;-70,43;-89,87;-71,34
;-28,60;-12,78;-71,86;-90,73;-72,55
;-29,98;-13,12;-73,06;-91,64;-73,75
;-31,53;-13,53;-74,32;-92,33;-74,96
;-32,16;-13,64;-75,36;-93,02;-76,16
;-33,82;-13,92;-76,39;-93,76;-77,37
;-35,14;-14,50;-77,42;-94,27;-78,52
;-35,83;-14,84;-78,51;-94,84;-79,95
;-37,32;-15,19;-79,37;-95,13;-81,15
;-38,41;-15,53;-80,23;-95,70;-82,36
;-39,10;-15,64;-81,14;-96,10;-83,56
;-40,65;-16,73;-81,83;-96,22;-84,77
;-41,57;-17,71;-82,52;-96,66;-86,03
;-42,14;-18,17;-83,26;-96,61;-87,01
;-43,17;-18,79;-83,83;-96,84;-88,21
;-44,26;-19,53;-84,12;-96,84;-89,47
;-45,24;-20,86;-84,69;-96,89;-90,45
;-45,75;-21,84;-85,09;-96,72;-91,71
;-46,16;-22,00;-85,26;-96,54;-92,74
;-47,07;-23,72;-85,43;-96,37;-93,77
;-47,82;-24,88;-85,66;-96,25;-94,86
;-48,39;-25,27;-85,66;-95,96;-95,66
;-48,73;-26,94;-85,66;-95,39;-96,75
;-49,14;-28,32;-85,71;-95,10;-97,56
;-49,25;-28,65;-85,59;-94,64;-98,69
;-49,65;-30,61;-85,25;-93,90;-99,33
;-49,82;-31,64;-84,90;-93,43;-100,19
;-50,05;-32,44;-84,56;-92,80;-101,10
;-50,05;-34,45;-84,32;-91,89;-101,79
;-50,05;-35,14;-83,58;-91,25;-102,48
;-50,11;-36,52;-83,12;-90,39;-103,22
;-49,94;-38,01;-82,43;-89,53;-103,73
;-49,82;-38,81;-81,79;-88,72;-104,25
;-49,42;-40,76;-80,94;-87,69;-104,77
;-49,31;-41,74;-80,08;-86,66;-105,28
;-48,96;-42,83;-79,22;-85,68;-105,85
;-48,67;-44,55;-78,41;-84,43;-106,25
;-48,21;-45,53;-77,43;-83,45;-106,37
;-47,58;-46,67;-76,18;-82,25;-106,76
;-46,67;-48,22;-75,20;-81,04;-106,93
;-45,92;-48,91;-73,99;-79,89;-107,11
;-45,46;-50,34;-72,79;-78,46;-107,33
;-44,89;-51,66;-71,64;-77,31;-107,33
;-43,86;-52,35;-70,21;-75,89;-107,33
;-42,71;-53,84;-69,12;-74,74;-107,33
;-42,14;-54,93;-67,52;-73,36;-107,38
;-41,17;-55,79;-66,14;-71,99;-107,21
;-39,85;-56,54;-64,77;-70,61;-107,09
;-39,05;-57,86;-63,45;-69,24;-106,69
;-38,13;-58,77;-61,90;-67,86;-106,57
;-36,64;-59,46;-60,30;-66,49;-106,28
;-35,61;-60,09;-59,04;-65,17;-105,71
;-34,75;-61,01;-57,21;-63,51;-105,42
;-33,03;-61,75;-56,00;-62,42;-104,90
;-32,06;-62,27;-53,83;-60,76;-104,44
;-30,91;-62,79;-53,13;-59,67;-103,70
;-29,42;-63,30;-50,79;-58,07;-103,23
;-28,51;-63,87;-49,76;-56,64;-102,55
;-27,13;-64,22;-47,93;-55,54;-101,91
;-25,64;-64,62;-46,61;-53,83;-101,00
;-24,78;-64,73;-45,06;-52,85;-100,36
;-23,06;-65,19;-43,40;-51,76;-99,50
;-22,03;-65,13;-42,43;-49,99;-98,69
;-21,17;-65,36;-40,25;-49,30;-97,61
;-19,45;-65,42;-39,51;-47,87;-96,80
;-18,48;-65,19;-37,33;-46,55;-95,72
;-17,33;-65,24;-36,35;-45,81;-94,96
;-15,72;-65,13;-35,32;-44,60;-93,71
;-15,21;-64,78;-33,32;-43,23;-92,68
;-14,07;-64,44;-32,63;-42,60;-91,65
;-12,45;-64,15;-31,20;-41,85;-90,67
;-11,83;-63,63;-29,88;-40,54;-89,46
;-11,09;-63,12;-29,13;-39,56;-88,21
;-9,76;-62,60;-27,93;-39,10;-87,23
;-8,78;-62,14;-26,55;-38,47;-86,03
;-8,33;-61,51;-25,86;-37,61;-84,82
;-7,70;-60,59;-25,35;-36,64;-83,62
;-6,84;-59,91;-24,03;-36,06;-82,42
;-5,86;-59,27;-22,99;-35,72;-81,21
;-5,28;-58,47;-22,71;-35,38;-80,01
;-5,00;-57,44;-22,25;-35,03;-78,86
;-4,42;-56,30;-21,57;-34,75;-77,43
;-4,08;-55,78;-20,88;-34,11;-76,23
;-3,73;-54,57;-20,07;-33,94;-75,03
;-3,39;-53,26;-19,67;-33,77;-73,82
;-2,99;-52,51;-19,50;-33,60;-72,62
;-2,81;-51,36;-19,26;-33,37;-71,42
;-2,58;-49,82;-19,26;-33,31;-70,16
;-2,52;-49,13;-19,32;-33,48;-69,18
;-2,69;-47,75;-19,03;-33,60;-67,98
;-2,86;-46,27;-19,26;-33,94;-66,72
;-2,97;-45,41;-19,20;-34,28;-65,74
;-3,32;-43,69;-19,38;-34,63;-64,49
;-3,66;-42,71;-19,55;-34,97;-63,40
